FIPS5,yr,population
37099,2018,43327
37101,2014,180758
37101,2015,185135
37101,2016,190868
37101,2017,196423
37101,2018,202675
37103,2014,9851
37103,2015,9785
37103,2016,9602
37103,2017,9602
37103,2018,9637
37105,2014,59430
37105,2015,59440
37105,2016,59737
37105,2017,60567
37105,2018,61452
37107,2014,58261
37107,2015,57994
37107,2016,57263
37107,2017,56641
37107,2018,55976
37109,2014,79418
37109,2015,80535
37109,2016,81118
37109,2017,82365
37109,2018,83770
37111,2014,45018
37111,2015,44976
37111,2016,44882
37111,2017,45164
37111,2018,45507
37113,2014,33823
37113,2015,34078
37113,2016,34241
37113,2017,34624
37113,2018,35285
37115,2014,21189
37115,2015,21138
37115,2016,21359
37115,2017,21577
37115,2018,21763
37117,2014,23437
37117,2015,23262
37117,2016,23122
37117,2017,22776
37117,2018,22671
37119,2014,1010412
37119,2015,1033282
37119,2016,1056665
37119,2017,1077311
37119,2018,1093901
37121,2014,15166
37121,2015,15063
37121,2016,14991
37121,2017,14979
37121,2018,15000
37123,2014,27291
37123,2015,27456
37123,2016,27325
37123,2017,27347
37123,2018,27271
37125,2014,92825
37125,2015,94014
37125,2016,95392
37125,2017,97232
37125,2018,98682
37127,2014,94216
37127,2015,93805
37127,2016,93968
37127,2017,94012
37127,2018,94016
37129,2014,215996
37129,2015,219440
37129,2016,224789
37129,2017,228657
37129,2018,232274
37131,2014,20659
37131,2015,20538
37131,2016,20143
37131,2017,19913
37131,2018,19676
37133,2014,191820
37133,2015,193037
37133,2016,192184
37133,2017,194838
37133,2018,197683
37135,2014,140333
37135,2015,141379
37135,2016,142991
37135,2017,143960
37135,2018,146027
37137,2014,12874
37137,2015,12743
37137,2016,12769
37137,2017,12654
37137,2018,12670
37139,2014,39441
37139,2015,39407
37139,2016,39431
37139,2017,39476
37139,2018,39639
37141,2014,55908
37141,2015,57455
37141,2016,58807
37141,2017,60768
37141,2018,62162
37143,2014,13538
37143,2015,13467
37143,2016,13408
37143,2017,13460
37143,2018,13422
37145,2014,39122
37145,2015,39206
37145,2016,39297
37145,2017,39395
37145,2018,39507
37147,2014,174998
37147,2015,176098
37147,2016,177232
37147,2017,178617
37147,2018,179914
37149,2014,20371
37149,2015,20401
37149,2016,20388
37149,2017,20518
37149,2018,20611
37151,2014,142510
37151,2015,142634
37151,2016,143146
37151,2017,143149
37151,2018,143351
37153,2014,45778
37153,2015,45435
37153,2016,45021
37153,2017,44825
37153,2018,44887
37155,2014,134945
37155,2015,134461
37155,2016,133384
37155,2017,132590
37155,2018,131831
37157,2014,91800
37157,2015,91676
37157,2016,91345
37157,2017,90841
37157,2018,90690
37159,2014,138142
37159,2015,138588
37159,2016,139495
37159,2017,140537
37159,2018,141262
37161,2014,66567
37161,2015,66388
37161,2016,66311
37161,2017,66568
37161,2018,66826
37163,2014,63820
37163,2015,63605
37163,2016,63323
37163,2017,63433
37163,2018,63626
37165,2014,35665
37165,2015,35330
37165,2016,35331
37165,2017,35172
37165,2018,34810
37167,2014,60619
37167,2015,60635
37167,2016,60792
37167,2017,61451
37167,2018,62075
37169,2014,46326
37169,2015,46146
37169,2016,45887
37169,2017,45697
37169,2018,45467
37171,2014,72492
37171,2015,71971
37171,2016,71964
37171,2017,72118
37171,2018,71948
37173,2014,14240
37173,2015,14328
37173,2016,14193
37173,2017,14266
37173,2018,14245
37175,2014,32954
37175,2015,33167
37175,2016,33406
37175,2017,33825
37175,2018,34215
37177,2014,4120
37177,2015,4137
37177,2016,4025
37177,2017,4183
37177,2018,4131
37179,2014,217738
37179,2015,222017
37179,2016,226383
37179,2017,231424
37179,2018,235908
37181,2014,44537
37181,2015,44480
37181,2016,44500
37181,2017,44312
37181,2018,44582
37183,2014,997789
37183,2015,1022431
37183,2016,1048381
37183,2017,1071886
37183,2018,1092305
37185,2014,20385
37185,2015,20213
37185,2016,19892
37185,2017,19869
37185,2018,19807
37187,2014,12496
37187,2015,12282
37187,2016,12122
37187,2017,12019
37187,2018,11859
37189,2014,52397
37189,2015,53062
37189,2016,54095
37189,2017,55088
37189,2018,55945
37191,2014,124631
37191,2015,124428
37191,2016,124448
37191,2017,123257
37191,2018,123248
37193,2014,68432
37193,2015,68291
37193,2016,68554
37193,2017,68464
37193,2018,68557
37195,2014,81006
37195,2015,81281
37195,2016,81370
37195,2017,81567
37195,2018,81455
37197,2014,37850
37197,2015,37628
37197,2016,37663
37197,2017,37643
37197,2018,37543
37199,2014,17546
37199,2015,17556
37199,2016,17618
37199,2017,17712
37199,2018,17903
38001,2014,2388
38001,2015,2398
38001,2016,2344
38001,2017,2330
38001,2018,2294
38003,2014,11060
38003,2015,11005
38003,2016,10896
38003,2017,10676
38003,2018,10542
38005,2014,6883
38005,2015,6817
38005,2016,6835
38005,2017,6935
38005,2018,6962
38007,2014,920
38007,2015,947
38007,2016,946
38007,2017,920
38007,2018,919
38009,2014,6685
38009,2015,6734
38009,2016,6577
38009,2017,6536
38009,2018,6411
38011,2014,3239
38011,2015,3280
38011,2016,3223
38011,2017,3156
38011,2018,3076
38013,2014,2261
38013,2015,2344
38013,2016,2226
38013,2017,2134
38013,2018,2100
38015,2014,90509
38015,2015,93180
38015,2016,94566
38015,2017,95158
38015,2018,95273
38017,2014,166553
38017,2015,170734
38017,2016,174271
38017,2017,177937
38017,2018,181516
38019,2014,3846
38019,2015,3826
38019,2016,3824
38019,2017,3795
38019,2018,3829
38021,2014,5098
38021,2015,5042
38021,2016,4968
38021,2017,4841
38021,2018,4903
38023,2014,2428
38023,2015,2456
38023,2016,2386
38023,2017,2291
38023,2018,2283
38025,2014,4376
38025,2015,4579
38025,2016,4372
38025,2017,4277
38025,2018,4332
38027,2014,2329
38027,2015,2305
38027,2016,2289
38027,2017,2328
38027,2018,2313
38029,2014,3413
38029,2015,3399
38029,2016,3340
38029,2017,3312
38029,2018,3295
38031,2014,3337
38031,2015,3327
38031,2016,3312
38031,2017,3258
38031,2018,3216
38033,2014,1852
38033,2015,1879
38033,2016,1857
38033,2017,1785
38033,2018,1769
38035,2014,69770
38035,2015,70371
38035,2016,70515
38035,2017,70572
38035,2018,70770
38037,2014,2374
38037,2015,2397
38037,2016,2381
38037,2017,2376
38037,2018,2374
38039,2014,2290
38039,2015,2287
38039,2016,2257
38039,2017,2262
38039,2018,2232
38041,2014,2626
38041,2015,2656
38041,2016,2596
38041,2017,2485
38041,2018,2514
38043,2014,2448
38043,2015,2448
38043,2016,2476
38043,2017,2480
38043,2018,2450
38045,2014,4096
38045,2015,4136
38045,2016,4109
38045,2017,4096
38045,2018,4062
38047,2014,1941
38047,2015,1929
38047,2016,1932
38047,2017,1929
38047,2018,1903
38049,2014,5977
38049,2015,5975
38049,2016,5968
38049,2017,5898
38049,2018,5816
38051,2014,2743
38051,2015,2722
38051,2016,2604
38051,2017,2615
38051,2018,2585
38053,2014,10975
38053,2015,12781
38053,2016,12566
38053,2017,12727
38053,2018,13632
38055,2014,9550
38055,2015,9660
38055,2016,9641
38055,2017,9650
38055,2018,9541
38057,2014,8712
38057,2015,8786
38057,2016,8619
38057,2017,8466
38057,2018,8267
38059,2014,29775
38059,2015,30239
38059,2016,30707
38059,2017,30906
38059,2018,31095
38061,2014,9747
38061,2015,10299
38061,2016,10220
38061,2017,10273
38061,2018,10218
38063,2014,3021
38063,2015,2918
38063,2016,2881
38063,2017,2909
38063,2018,2869
38065,2014,1869
38065,2015,1866
38065,2016,1896
38065,2017,1937
38065,2018,1952
38067,2014,7070
38067,2015,7035
38067,2016,7050
38067,2017,6978
38067,2018,6947
38069,2014,4365
38069,2015,4274
38069,2016,4217
38069,2017,4113
38069,2018,4081
38071,2014,11614
38071,2015,11647
38071,2016,11516
38071,2017,11525
38071,2018,11481
38073,2014,5441
38073,2015,5452
38073,2016,5376
38073,2017,5300
38073,2018,5237
38075,2014,2573
38075,2015,2552
38075,2016,2518
38075,2017,2459
38075,2018,2374
38077,2014,16348
38077,2015,16287
38077,2016,16290
38077,2017,16277
38077,2018,16239
38079,2014,14728
38079,2015,14694
38079,2016,14708
38079,2017,14584
38079,2018,14301
38081,2014,3919
38081,2015,3868
38081,2016,3888
38081,2017,3871
38081,2018,3870
38083,2014,1334
38083,2015,1310
38083,2016,1342
38083,2017,1356
38083,2018,1349
38085,2014,4460
38085,2015,4376
38085,2016,4452
38085,2017,4417
38085,2018,4358
38087,2014,779
38087,2015,781
38087,2016,779
38087,2017,768
38087,2018,763
38089,2014,30318
38089,2015,31869
38089,2016,30881
38089,2017,30317
38089,2018,30997
38091,2014,1912
38091,2015,1915
38091,2016,1912
38091,2017,1909
38091,2018,1903
38093,2014,21118
38093,2015,21050
38093,2016,21077
38093,2017,21160
38093,2018,20917
38095,2014,2274
38095,2015,2250
38095,2016,2255
38095,2017,2258
38095,2018,2192
38097,2014,8040
38097,2015,7993
38097,2016,8006
38097,2017,8018
38097,2018,8037
38099,2014,10902
38099,2015,10845
38099,2016,10803
38099,2017,10795
38099,2018,10667
38101,2014,68865
38101,2015,70712
38101,2016,69456
38101,2017,68394
38101,2018,67744
38103,2014,4125
38103,2015,4102
38103,2016,4061
38103,2017,4032
38103,2018,3957
38105,2014,32106
38105,2015,35288
38105,2016,34166
38105,2017,33395
38105,2018,35350
39001,2014,28085
39001,2015,27946
39001,2016,27828
39001,2017,27805
39001,2018,27724
39003,2014,104846
39003,2015,104069
39003,2016,103561
39003,2017,103069
39003,2018,102663
39005,2014,53158
39005,2015,53289
39005,2016,53506
39005,2017,53685
39005,2018,53745
39007,2014,99017
39007,2015,98372
39007,2016,98108
39007,2017,97692
39007,2018,97493
39009,2014,64778
39009,2015,65948
39009,2016,66470
39009,2017,66664
39009,2018,65818
39011,2014,45766
39011,2015,45761
39011,2016,45800
39011,2017,45791
39011,2018,45804
39013,2014,69359
39013,2015,68957
39013,2016,68584
39013,2017,67956
39013,2018,67505
39015,2014,43933
39015,2015,43695
39015,2016,43637
39015,2017,43530
39015,2018,43602
39017,2014,373776
39017,2015,376029
39017,2016,378443
39017,2017,380843
39017,2018,382378
39019,2014,28131
39019,2015,27718
39019,2016,27620
39019,2017,27341
39019,2018,27081
39021,2014,39074
39021,2015,38951
39021,2016,38719
39021,2017,38824
39021,2018,38754
39023,2014,136316
39023,2015,135740
39023,2016,134701
39023,2017,134649
39023,2018,134585
39025,2014,201450
39025,2015,201942
39025,2016,203053
39025,2017,204171
39025,2018,205466
39027,2014,41787
39027,2015,41817
39027,2016,41853
39027,2017,41966
39027,2018,42057
39029,2014,105619
39029,2015,104734
39029,2016,103850
39029,2017,103149
39029,2018,102665
39031,2014,36529
39031,2015,36578
39031,2016,36616
39031,2017,36516
39031,2018,36629
39033,2014,42406
39033,2015,42320
39033,2016,42090
39033,2017,41741
39033,2018,41550
39035,2014,1263283
39035,2015,1258923
39035,2016,1254482
39035,2017,1248371
39035,2018,1243857
39037,2014,52182
39037,2015,51973
39037,2016,51614
39037,2017,51577
39037,2018,51323
39039,2014,38524
39039,2015,38328
39039,2016,38156
39039,2017,38224
39039,2018,38165
39041,2014,189451
39041,2015,193298
39041,2016,196923
39041,2017,200542
39041,2018,204826
39043,2014,75814
39043,2015,75369
39043,2016,75023
39043,2017,74857
39043,2018,74615
39045,2014,150355
39045,2015,151202
39045,2016,152656
39045,2017,154557
39045,2018,155782
39047,2014,28647
39047,2015,28598
39047,2016,28658
39047,2017,28655
39047,2018,28666
39049,2014,1238527
39049,2015,1257552
39049,2016,1274580
39049,2017,1295706
39049,2018,1310300
39051,2014,42403
39051,2015,42291
39051,2016,42292
39051,2017,42265
39051,2018,42276
39053,2014,30462
39053,2015,30234
39053,2016,30159
39053,2017,30143
39053,2018,29979
39055,2014,93995
39055,2015,93929
39055,2016,93902
39055,2017,93946
39055,2018,94031
39057,2014,164686
39057,2015,164279
39057,2016,165315
39057,2017,166779
39057,2018,167995
39059,2014,39689
39059,2015,39386
39059,2016,39201
39059,2017,39071
39059,2018,39022
39061,2014,807654
39061,2015,809606
39061,2016,811572
39061,2017,814671
39061,2018,816684
39063,2014,75275
39063,2015,75635
39063,2016,75742
39063,2017,75869
39063,2018,75930
39065,2014,31778
39065,2015,31627
39065,2016,31421
39065,2017,31406
39065,2018,31480
39067,2014,15516
39067,2015,15391
39067,2016,15244
39067,2017,15210
39067,2018,15174
39069,2014,27591
39069,2015,27470
39069,2016,27268
39069,2017,27163
39069,2018,27086
39071,2014,43086
39071,2015,42952
39071,2016,43005
39071,2017,42933
39071,2018,43058
39073,2014,28745
39073,2015,28498
39073,2016,28388
39073,2017,28457
39073,2018,28385
39075,2014,43787
39075,2015,43881
39075,2016,43850
39075,2017,43887
39075,2018,43892
39077,2014,58610
39077,2015,58320
39077,2016,58391
39077,2017,58462
39077,2018,58504
39079,2014,32770
39079,2015,32560
39079,2016,32521
39079,2017,32385
39079,2018,32384
39081,2014,67868
39081,2015,67489
39081,2016,66941
39081,2017,66366
39081,2018,65767
39083,2014,60996
39083,2015,60987
39083,2016,60897
39083,2017,61303
39083,2018,61893
39085,2014,229873
39085,2015,229878
39085,2016,229623
39085,2017,230370
39085,2018,230514
39087,2014,61538
39087,2015,60916
39087,2016,60681
39087,2017,60111
39087,2018,59866
39089,2014,169423
39089,2015,170612
39089,2016,171993
39089,2017,173670
39089,2018,175769
39091,2014,45475
39091,2015,45266
39091,2016,45156
39091,2017,45282
39091,2018,45358
39093,2014,304461
39093,2015,305402
39093,2016,306619
39093,2017,307622
39093,2018,309461
39095,2014,434597
39095,2015,433585
39095,2016,432783
39095,2017,431033
39095,2018,429899
39097,2014,43982
39097,2015,44128
39097,2016,43369
39097,2017,44047
39097,2018,44413
39099,2014,233389
39099,2015,231904
39099,2016,230375
39099,2017,230010
39099,2018,229642
39101,2014,65789
39101,2015,65382
39101,2016,65353
39101,2017,64941
39101,2018,65256
39103,2014,175847
39103,2015,176152
39103,2016,176901
39103,2017,178240
39103,2018,179146
39105,2014,23278
39105,2015,23178
39105,2016,23157
39105,2017,23081
39105,2018,23106
39107,2014,40730
39107,2015,40720
39107,2016,40713
39107,2017,40910
39107,2018,40959
39109,2014,103843
39109,2015,104082
39109,2016,104587
39109,2017,105265
39109,2018,106222
39111,2014,14358
39111,2015,14260
39111,2016,14091
39111,2017,13950
39111,2018,13790
39113,2014,532469
39113,2015,531837
39113,2016,531863
39113,2017,531669
39113,2018,532331
39115,2014,14740
39115,2015,14741
39115,2016,14742
39115,2017,14683
39115,2018,14604
39117,2014,34941
39117,2015,34951
39117,2016,34931
39117,2017,34943
39117,2018,35112
39119,2014,85900
39119,2015,86174
39119,2016,85973
39119,2017,86148
39119,2018,86183
39121,2014,14532
39121,2015,14470
39121,2016,14447
39121,2017,14411
39121,2018,14354
39123,2014,40904
39123,2015,40754
39123,2016,40486
39123,2017,40632
39123,2018,40769
39125,2014,18974
39125,2015,18954
39125,2016,18836
39125,2017,18838
39125,2018,18760
39127,2014,35927
39127,2015,35972
39127,2016,36001
39127,2017,35994
39127,2018,36033
39129,2014,56702
39129,2015,56993
39129,2016,57556
39129,2017,57762
39129,2018,58086
39131,2014,28309
39131,2015,28244
39131,2016,28222
39131,2017,28227
39131,2018,28067
39133,2014,162459
39133,2015,162615
39133,2016,162595
39133,2017,162625
39133,2018,162927
39135,2014,41496
39135,2015,41289
39135,2016,41137
39135,2017,41114
39135,2018,40997
39137,2014,34196
39137,2015,34019
39137,2016,33994
39137,2017,33854
39137,2018,33780
39139,2014,121994
39139,2015,121702
39139,2016,121280
39139,2017,120543
39139,2018,121099
39141,2014,77093
39141,2015,77050
39141,2016,76862
39141,2017,77320
39141,2018,76931
39143,2014,59827
39143,2015,59462
39143,2016,59297
39143,2017,59112
39143,2018,58799
39145,2014,77321
39145,2015,76849
39145,2016,76315
39145,2017,75898
39145,2018,75502
39147,2014,55802
39147,2015,55637
39147,2016,55447
39147,2017,55281
39147,2018,55207
39149,2014,48954
39149,2015,48980
39149,2016,48719
39149,2017,48703
39149,2018,48627
39151,2014,375565
39151,2015,374710
39151,2016,373449
39151,2017,372077
39151,2018,371574
39153,2014,542462
39153,2015,541833
39153,2016,541095
39153,2017,541742
39153,2018,541918
39155,2014,204982
39155,2015,203336
39155,2016,201709
39155,2017,200314
39155,2018,198627
39157,2014,92668
39157,2015,92773
39157,2016,92600
39157,2017,92411
39157,2018,92176
39159,2014,53723
39159,2015,54353
39159,2016,55560
39159,2017,56797
39159,2018,57835
39161,2014,28332
39161,2015,28325
39161,2016,28177
39161,2017,28291
39161,2018,28281
39163,2014,13211
39163,2015,13083
39163,2016,13021
39163,2017,13101
39163,2018,13139
39165,2014,221306
39165,2015,223900
39165,2016,226582
39165,2017,228859
39165,2018,232173
39167,2014,61152
39167,2015,61007
39167,2016,60577
39167,2017,60462
39167,2018,60155
39169,2014,115918
39169,2015,116240
39169,2016,116670
39169,2017,116247
39169,2018,115967
39171,2014,37190
39171,2015,37004
39171,2016,36936
39171,2017,36746
39171,2018,36804
39173,2014,129336
39173,2015,129306
39173,2016,129808
39173,2017,130532
39173,2018,130696
